Time,X,Y,Vx,Vy,Mass,ThrustX,ThrustY
190.8700,2.5969,205.2642,-2.7100,-0.8743,500.0000,-1.2419,4905.0000
190.8800,2.5698,205.2554,-2.7100,-0.8743,500.0000,-1.2148,4905.0000
190.8900,2.5427,205.2467,-2.7100,-0.8743,500.0000,-1.1877,4905.0000
190.9000,2.5156,205.2379,-2.7100,-0.8743,500.0000,-1.1605,4905.0000
190.9100,2.4885,205.2292,-2.7100,-0.8743,500.0000,-1.1334,4905.0000
190.9200,2.4613,205.2204,-2.7101,-0.8743,500.0000,-1.1063,4905.0000
190.9300,2.4342,205.2117,-2.7101,-0.8743,500.0000,-1.0792,4905.0000
190.9400,2.4071,205.2030,-2.7101,-0.8743,500.0000,-1.0521,4905.0000
190.9500,2.3800,205.1942,-2.7101,-0.8743,500.0000,-1.0250,4905.0000
190.9600,2.3529,205.1855,-2.7102,-0.8743,500.0000,-0.9979,4905.0000
190.9700,2.3258,205.1767,-2.7102,-0.8743,500.0000,-0.9708,4905.0000
190.9800,2.2987,205.1680,-2.7102,-0.8743,500.0000,-0.9437,4905.0000
190.9900,2.2716,205.1592,-2.7102,-0.8743,500.0000,-0.9165,4905.0000
191.0000,2.2445,205.1505,-2.7102,-0.8743,500.0000,-0.8894,4905.0000
191.0100,2.2174,205.1418,-2.7102,-0.8743,500.0000,-0.8623,4905.0000
191.0200,2.1903,205.1330,-2.7103,-0.8743,500.0000,-0.8352,4905.0000
191.0300,2.1632,205.1243,-2.7103,-0.8743,500.0000,-0.8081,4905.0000
191.0400,2.1361,205.1155,-2.7103,-0.8743,500.0000,-0.7810,4905.0000
191.0500,2.1090,205.1068,-2.7103,-0.8743,500.0000,-0.7539,4905.0000
191.0600,2.0819,205.0980,-2.7103,-0.8743,500.0000,-0.7268,4905.0000
191.0700,2.0548,205.0893,-2.7103,-0.8743,500.0000,-0.6997,4905.0000
191.0800,2.0277,205.0806,-2.7104,-0.8743,500.0000,-0.6725,4905.0000
191.0900,2.0006,205.0718,-2.7104,-0.8743,500.0000,-0.6454,4905.0000
191.1000,1.9735,205.0631,-2.7104,-0.8743,500.0000,-0.6183,4905.0000
191.1100,1.9464,205.0543,-2.7104,-0.8743,500.0000,-0.5912,4905.0000
191.1200,1.9193,205.0456,-2.7104,-0.8743,500.0000,-0.5641,4905.0000
191.1300,1.8922,205.0368,-2.7104,-0.8743,500.0000,-0.5370,4905.0000
191.1400,1.8651,205.0281,-2.7104,-0.8743,500.0000,-0.5099,4905.0000
191.1500,1.8380,205.0194,-2.7104,-0.8743,500.0000,-0.4828,4905.0000
191.1600,1.8109,205.0106,-2.7104,-0.8743,500.0000,-0.4557,4905.0000
191.1700,1.7838,205.0019,-2.7104,-0.8743,500.0000,-0.4286,4905.0000
191.1800,1.7567,204.9931,-2.7105,-0.8743,500.0000,-0.4014,4905.0000
191.1900,1.7296,204.9844,-2.7105,-0.8743,500.0000,-0.3743,4905.0000
191.2000,1.7025,204.9756,-2.7105,-0.8743,500.0000,-0.3472,4905.0000
191.2100,1.6754,204.9669,-2.7105,-0.8743,500.0000,-0.3201,4905.0000
191.2200,1.6483,204.9582,-2.7105,-0.8743,500.0000,-0.2930,4905.0000
191.2300,1.6211,204.9494,-2.7105,-0.8743,500.0000,-0.2659,4905.0000
191.2400,1.5940,204.9407,-2.7105,-0.8743,500.0000,-0.2388,4905.0000
191.2500,1.5669,204.9319,-2.7105,-0.8743,500.0000,-0.2117,4905.0000
191.2600,1.5398,204.9232,-2.7105,-0.8743,500.0000,-0.1846,4905.0000
191.2700,1.5127,204.9144,-2.7105,-0.8743,500.0000,-0.1575,4905.0000
191.2800,1.4856,204.9057,-2.7105,-0.8743,500.0000,-0.1304,4905.0000
191.2900,1.4585,204.8970,-2.7105,-0.8743,500.0000,-0.1033,4905.0000
191.3000,1.4314,204.8882,-2.7105,-0.8743,500.0000,-0.0762,4905.0000
191.3100,1.4043,204.8795,-2.7105,-0.8743,500.0000,-0.0491,4905.0000
191.3200,1.3772,204.8707,-2.7105,-0.8743,500.0000,-0.0219,4905.0000
191.3300,1.3501,204.8620,-2.7105,-0.8743,500.0000,0.0052,4905.0000
191.3400,1.3230,204.8532,-2.7105,-0.8743,500.0000,0.0323,4905.0000
191.3500,1.2959,204.8445,-2.7105,-0.8743,500.0000,0.0594,4905.0000
191.3600,1.2688,204.8358,-2.7105,-0.8743,500.0000,0.0865,4905.0000
191.3700,1.2417,204.8270,-2.7105,-0.8743,500.0000,0.1136,4905.0000
191.3800,1.2146,204.8183,-2.7105,-0.8743,500.0000,0.1407,4905.0000
191.3900,1.1875,204.8095,-2.7105,-0.8743,500.0000,0.1678,4905.0000
191.4000,1.1604,204.8008,-2.7105,-0.8743,500.0000,0.1949,4905.0000
191.4100,1.1333,204.7920,-2.7105,-0.8743,500.0000,0.2220,4905.0000
191.4200,1.1062,204.7833,-2.7105,-0.8743,500.0000,0.2491,4905.0000
191.4300,1.0790,204.7746,-2.7105,-0.8743,500.0000,0.2762,4905.0000
191.4400,1.0519,204.7658,-2.7105,-0.8743,500.0000,0.3033,4905.0000
191.4500,1.0248,204.7571,-2.7105,-0.8743,500.0000,0.3304,4905.0000
191.4600,0.9977,204.7483,-2.7105,-0.8743,500.0000,0.3575,4905.0000
191.4700,0.9706,204.7396,-2.7105,-0.8743,500.0000,0.3846,4905.0000
191.4800,0.9435,204.7308,-2.7104,-0.8743,500.0000,0.4117,4905.0000
191.4900,0.9164,204.7221,-2.7104,-0.8743,500.0000,0.4388,4905.0000
191.5000,0.8893,204.7134,-2.7104,-0.8743,500.0000,0.4659,4905.0000
191.5100,0.8622,204.7046,-2.7104,-0.8743,500.0000,0.4930,4905.0000
191.5200,0.8351,204.6959,-2.7104,-0.8743,500.0000,0.5201,4905.0000
191.5300,0.8080,204.6871,-2.7104,-0.8743,500.0000,0.5472,4905.0000
191.5400,0.7809,204.6784,-2.7104,-0.8743,500.0000,0.5743,4905.0000
191.5500,0.7538,204.6696,-2.7104,-0.8743,500.0000,0.6014,4905.0000
191.5600,0.7267,204.6609,-2.7104,-0.8743,500.0000,0.6285,4905.0000
191.5700,0.6996,204.6522,-2.7103,-0.8743,500.0000,0.6556,4905.0000
191.5800,0.6725,204.6434,-2.7103,-0.8743,500.0000,0.6827,4905.0000
191.5900,0.6454,204.6347,-2.7103,-0.8743,500.0000,0.7098,4905.0000
191.6000,0.6183,204.6259,-2.7103,-0.8743,500.0000,0.7369,4905.0000
191.6100,0.5912,204.6172,-2.7103,-0.8743,500.0000,0.7640,4905.0000
191.6200,0.5641,204.6084,-2.7103,-0.8743,500.0000,0.7911,4905.0000
191.6300,0.5370,204.5997,-2.7103,-0.8743,500.0000,0.8182,4905.0000
191.6400,0.5099,204.5910,-2.7102,-0.8743,500.0000,0.8453,4905.0000
191.6500,0.4828,204.5822,-2.7102,-0.8743,500.0000,0.8723,4905.0000
191.6600,0.4557,204.5735,-2.7102,-0.8743,500.0000,0.8994,4905.0000
191.6700,0.4286,204.5647,-2.7102,-0.8743,500.0000,0.9265,4905.0000
191.6800,0.4015,204.5560,-2.7102,-0.8743,500.0000,0.9536,4905.0000
191.6900,0.3744,204.5472,-2.7101,-0.8743,500.0000,0.9807,4905.0000
191.7000,0.3473,204.5385,-2.7101,-0.8743,500.0000,1.0078,4905.0000
191.7100,0.3202,204.5298,-2.7101,-0.8743,500.0000,1.0349,4905.0000
191.7200,0.2931,204.5210,-2.7101,-0.8743,500.0000,1.0620,4905.0000
191.7300,0.2660,204.5123,-2.7101,-0.8743,500.0000,1.0891,4905.0000
191.7400,0.2389,204.5035,-2.7100,-0.8743,500.0000,1.1162,4905.0000
191.7500,0.2118,204.4948,-2.7100,-0.8743,500.0000,1.1433,4905.0000
